Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,Order Date Year,Days to Ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Sales Quintile,Profit Quintile
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,2015,5,K.B.,53.34,160.02,49.6062,0.0,0.0,Standard,3,1
95,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,2015,5,K.B.,32.96,65.92,32.3008,0.0,0.0,Standard,3,1
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,2017,6,R.B.,18.939999999999998,5.682,-3.788,13.257999999999997,13.257999999999997,Standard,2,1
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2017,2,P.N.,96.53,675.71,283.7982,0.0,0.0,Urgent,3,3
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,2017,3,K.D.,64.13999999999999,153.93599999999998,53.8776,12.827999999999989,38.483999999999966,Urgent,3,3
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,2016,5,E.R.,77.88,467.28,135.5112,0.0,0.0,Standard,1,1
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,2016,4,R.B.,80.77999999999999,452.36799999999994,158.3288,16.15599999999999,113.09199999999994,Standard,4,5
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2016,4,R.B.,119.97,287.928,-32.3919,23.994,71.982,Standard,4,5
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,2016,4,R.B.,8.940000000000001,5.364,-9.1188,7.152000000000001,21.456000000000003,Standard,4,5
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,2016,3,G.Z.,23.92,95.68,46.8832,0.0,0.0,Urgent,4,5
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,2015,4,L.C.,298.61999999999995,1433.376,-161.25480000000002,59.72399999999996,358.34399999999977,Standard,4,3
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,2015,4,L.C.,127.94999999999999,307.08,-11.5155,25.58999999999999,76.76999999999997,Standard,4,3
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,2015,4,L.C.,122.93999999999997,110.64599999999999,-77.4522,86.05799999999996,258.17399999999986,Standard,4,3
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2017,5,J.M.,92.63999999999999,592.896,140.8128,18.52799999999999,148.22399999999993,Standard,3,1
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,2017,5,J.M.,34.99,27.992,2.0994,6.998000000000001,6.998000000000001,Standard,3,1
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2017,5,J.M.,4.13,3.304,1.0738,0.8260000000000001,0.8260000000000001,Standard,3,1
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,339.96,5,0.2,67.992,2015,5,P.A.,424.94999999999993,1699.8,339.96000000000004,84.98999999999995,424.94999999999976,Standard,3,4
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,2017,5,C.V.,41.96,83.92,21.8192,0.0,0.0,Standard,5,4
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,2016,7,C.L.,75.96,151.92,45.576,0.0,0.0,Standard,5,5
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2016,7,C.L.,27.24,163.44,80.0856,0.0,0.0,Standard,5,5
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2014,2,R.C.,50.11999999999999,561.3439999999999,203.4872,10.023999999999994,140.3359999999999,Urgent,2,4
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,2014,2,R.C.,5.8999999999999995,9.44,3.304,1.1799999999999997,2.3599999999999994,Urgent,2,4
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,2014,2,R.C.,29.97,71.928,22.4775,5.994,17.982,Urgent,2,4
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2014,2,R.C.,163.07999999999998,782.784,264.1896,32.615999999999985,195.6959999999999,Urgent,2,4
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,2016,3,S.C.,47.04,141.12,55.0368,0.0,0.0,Urgent,5,5
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,2016,3,S.C.,30.84,123.36,55.512,0.0,0.0,Urgent,5,5
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,2016,3,S.C.,226.56,1359.3600000000001,380.6208,0.0,0.0,Urgent,5,5
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,2016,3,S.C.,115.02,1035.18,465.831,0.0,0.0,Urgent,5,5
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,2016,3,S.C.,68.04,476.28000000000003,138.1212,0.0,0.0,Urgent,5,5
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,2014,2,A.D.,857.94,1801.674,-25.7382,257.38200000000006,772.1460000000002,Urgent,4,4
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2017,7,T.S.,7.959999999999998,4.776,-3.6616,5.571999999999998,11.143999999999997,Standard,5,3
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,2017,7,T.S.,304.98999999999995,1707.944,213.493,60.99799999999996,426.98599999999976,Standard,5,3
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,2016,4,L.S.,101.78,162.848,-18.3204,20.355999999999995,40.71199999999999,Standard,3,2
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,2016,4,L.S.,238.56,715.6800000000001,78.72479999999999,0.0,0.0,Standard,3,2
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,2017,3,D.W.,99.95,299.85,-59.97,39.980000000000004,199.90000000000003,Urgent,2,1
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,2017,3,D.W.,97.88,156.608,58.728,19.575999999999993,39.15199999999999,Urgent,2,1
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,2017,3,D.W.,26.819999999999997,193.10399999999998,62.7588,5.363999999999997,48.275999999999975,Urgent,2,1
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,2016,6,L.C.,20.04,60.12,28.857599999999998,0.0,0.0,Standard,4,4
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,2016,6,L.C.,35.44,35.44,16.6568,0.0,0.0,Standard,4,4
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,2016,6,L.C.,11.52,46.08,13.824,0.0,0.0,Standard,4,4
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,2016,6,L.C.,4.02,8.04,3.9396,0.0,0.0,Standard,4,4
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,2016,6,L.C.,95.22,228.52800000000002,79.9848,19.043999999999997,57.13199999999999,Standard,4,4
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,2016,6,L.C.,65.88,395.28,110.67840000000001,0.0,0.0,Standard,4,4
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,2016,6,L.C.,43.12,603.68,289.76640000000003,0.0,0.0,Standard,4,4
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,2016,2,J.D.,103.49999999999999,165.6,20.7,20.69999999999999,41.39999999999998,Urgent,5,5
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,2017,5,S.H.,8.82,26.46,7.1442000000000005,0.0,0.0,Standard,5,5
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,2017,5,S.H.,10.86,32.58,15.3126,0.0,0.0,Standard,5,5
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,2017,5,S.H.,143.7,431.09999999999997,206.928,0.0,0.0,Standard,5,5
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,2015,5,H.A.,671.93,4703.509999999999,141.1053,0.0,0.0,Standard,5,5
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,2014,6,M.G.,117.36,375.552,51.6384,23.471999999999994,93.88799999999998,Standard,1,2
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless�Phone Headset�with In-line Volume - M214C,384.45,11,0.0,103.8015,2016,4,J.E.,384.45,4228.95,1141.8165000000001,0.0,0.0,Standard,4,5
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,2016,4,J.E.,149.97,449.90999999999997,17.9964,0.0,0.0,Standard,4,5
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,2016,4,J.E.,171.55,857.75,403.14250000000004,0.0,0.0,Standard,4,5
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,2016,3,T.W.,197.39999999999998,789.5999999999999,88.82999999999998,39.47999999999999,197.39999999999995,Urgent,4,5
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded�Headset,203.184,2,0.2,15.2388,2016,3,T.W.,253.98,406.368,30.4776,50.79599999999999,101.59199999999998,Urgent,4,5
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,2015,2,S.P.,58.38,408.66,183.897,0.0,0.0,Urgent,4,5
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,2015,2,S.P.,105.52,422.08,194.1568,0.0,0.0,Urgent,4,5
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,2015,2,S.P.,80.88,485.28,126.1728,0.0,0.0,Urgent,4,5
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,2015,6,N.K.,6.63,19.89,5.3703,0.0,0.0,Standard,3,3
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,2014,5,D.B.,571.9599999999999,915.136,102.9528,114.39199999999994,228.78399999999988,Standard,4,3
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,2016,4,N.P.,14.62,29.24,13.7428,0.0,0.0,Standard,4,4
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,2016,1,T.T.,5.98,5.98,2.691,0.0,0.0,Urgent,3,4
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2015,3,E.M.,67.97999999999999,108.768,2.7192,13.59599999999999,27.19199999999998,Urgent,2,2
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,2016,4,R.D.,28.4,142.0,66.74000000000001,0.0,0.0,Standard,5,5
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,2016,4,M.J.,34.599999999999994,55.36,19.376,6.919999999999995,13.83999999999999,Standard,2,2
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,2014,4,B.M.,12.42,29.808,8.1972,2.484,7.452,Standard,5,3
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,2014,4,B.M.,344.90999999999997,827.784,-175.9041,68.98199999999997,206.9459999999999,Standard,5,3
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,2014,4,B.M.,2485.8,15660.539999999999,-223.722,745.7400000000002,6711.660000000002,Standard,5,3
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,2014,4,B.M.,40.08,192.38400000000001,40.8816,8.015999999999998,48.09599999999999,Standard,5,3
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,2014,4,B.M.,179.97,431.928,26.9955,35.994,107.982,Standard,5,3
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",20.94,3,0.0,9.8418,2014,4,C.S.,20.94,62.82000000000001,29.525399999999998,0.0,0.0,Standard,3,3
